Dataset,Vox_ID,VGGFace2_ID,Celebrity_Name,Gender,Nationality_Country,Audio_Preset_Folder,Audio_Sample_Path
VoxCeleb2,N/A,n000614,Anke Engelke,Female,Global (Multi-National),vox_n000614_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000614_female\reference.wav
VoxCeleb2,N/A,n000615,Anke Huber,Female,Global (Multi-National),vox_n000615_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000615_female\reference.wav
VoxCeleb2,N/A,n000616,Ann Curry,Female,Global (Multi-National),vox_n000616_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000616_female\reference.wav
VoxCeleb2,N/A,n000618,Anna Bligh,Female,Global (Multi-National),vox_n000618_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000618_female\reference.wav
VoxCeleb2,N/A,n000619,Anna Chakvetadze,Female,Global (Multi-National),vox_n000619_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000619_female\reference.wav
VoxCeleb2,N/A,n000620,Anna Chlumsky,Female,Global (Multi-National),vox_n000620_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000620_female\reference.wav
VoxCeleb2,N/A,n000621,Anna Finocchiaro,Female,Global (Multi-National),vox_n000621_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000621_female\reference.wav
VoxCeleb2,N/A,n000622,Anna Hutchison,Female,Global (Multi-National),vox_n000622_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000622_female\reference.wav
VoxCeleb2,N/A,n000626,Anna Karina,Female,Global (Multi-National),vox_n000626_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000626_female\reference.wav
VoxCeleb2,N/A,n000627,Anna Kinberg Batra,Female,Global (Multi-National),vox_n000627_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000627_female\reference.wav
VoxCeleb2,N/A,n000629,Anna Loos,Female,Global (Multi-National),vox_n000629_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000629_female\reference.wav
VoxCeleb2,N/A,n000630,Anna Maria Mühe,Female,Global (Multi-National),vox_n000630_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000630_female\reference.wav
VoxCeleb2,N/A,n000631,Anna Meares,Female,Global (Multi-National),vox_n000631_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000631_female\reference.wav
VoxCeleb2,N/A,n000632,Anna Mouglalis,Female,Global (Multi-National),vox_n000632_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000632_female\reference.wav
VoxCeleb2,N/A,n000634,Anna Nalick,Female,Global (Multi-National),vox_n000634_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000634_female\reference.wav
VoxCeleb2,N/A,n000635,Anna Nordqvist,Female,Global (Multi-National),vox_n000635_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000635_female\reference.wav
VoxCeleb2,N/A,n000636,Anna Puu,Female,Global (Multi-National),vox_n000636_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000636_female\reference.wav
VoxCeleb2,N/A,n000639,Anna-Maria Zimmermann,Female,Global (Multi-National),vox_n000639_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000639_female\reference.wav
VoxCeleb2,N/A,n000640,AnnaLynne McCord,Female,Global (Multi-National),vox_n000640_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000640_female\reference.wav
VoxCeleb2,N/A,n000641,Annabelle Mandeng,Female,Global (Multi-National),vox_n000641_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000641_female\reference.wav
VoxCeleb2,N/A,n000643,Anne Curtis,Female,Global (Multi-National),vox_n000643_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000643_female\reference.wav
VoxCeleb2,N/A,n000644,Anne Dudek,Female,Global (Multi-National),vox_n000644_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000644_female\reference.wav
VoxCeleb2,N/A,n000645,Anne Heche,Female,Global (Multi-National),vox_n000645_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000645_female\reference.wav
VoxCeleb2,N/A,n000646,Anne Hidalgo,Female,Global (Multi-National),vox_n000646_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000646_female\reference.wav
VoxCeleb2,N/A,n000647,Anne Igartiburu,Female,Global (Multi-National),vox_n000647_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000647_female\reference.wav
VoxCeleb2,N/A,n000648,Anne Kirkbride,Female,Global (Multi-National),vox_n000648_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000648_female\reference.wav
VoxCeleb2,N/A,n000649,Anne Kukkohovi,Female,Global (Multi-National),vox_n000649_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000649_female\reference.wav
VoxCeleb2,N/A,n000650,Anne Lauvergeon,Female,Global (Multi-National),vox_n000650_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000650_female\reference.wav
VoxCeleb2,N/A,n000651,Anne Linnet,Female,Global (Multi-National),vox_n000651_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000651_female\reference.wav
VoxCeleb2,N/A,n000652,Anne Robinson,Female,Global (Multi-National),vox_n000652_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000652_female\reference.wav
VoxCeleb2,N/A,n000653,Anne Roumanoff,Female,Global (Multi-National),vox_n000653_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000653_female\reference.wav
VoxCeleb2,N/A,n000655,Anne Sinclair,Female,Global (Multi-National),vox_n000655_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000655_female\reference.wav
VoxCeleb2,N/A,n000658,Anne,Female,Global (Multi-National),vox_n000658_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000658_female\reference.wav
VoxCeleb2,N/A,n000659,Anne-Marie Duff,Female,Global (Multi-National),vox_n000659_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000659_female\reference.wav
VoxCeleb2,N/A,n000660,Anne-Sophie Briest,Female,Global (Multi-National),vox_n000660_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000660_female\reference.wav
VoxCeleb2,N/A,n000661,Anne-Sophie Lapix,Female,Global (Multi-National),vox_n000661_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000661_female\reference.wav
VoxCeleb2,N/A,n000663,Annemarie Eilfeld,Female,Global (Multi-National),vox_n000663_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000663_female\reference.wav
VoxCeleb2,N/A,n000664,Annemarie Jorritsma,Female,Global (Multi-National),vox_n000664_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000664_female\reference.wav
VoxCeleb2,N/A,n000665,Annemarie Warnkross,Female,Global (Multi-National),vox_n000665_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000665_female\reference.wav
VoxCeleb2,N/A,n000666,Annet Mahendru,Female,Global (Multi-National),vox_n000666_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000666_female\reference.wav
VoxCeleb2,N/A,n000667,Annette Bening,Female,Global (Multi-National),vox_n000667_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000667_female\reference.wav
VoxCeleb2,N/A,n000668,Annette Frier,Female,Global (Multi-National),vox_n000668_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000668_female\reference.wav
VoxCeleb2,N/A,n000669,Annette Gerritsen,Female,Global (Multi-National),vox_n000669_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000669_female\reference.wav
VoxCeleb2,N/A,n000670,Annette Obrestad,Female,Global (Multi-National),vox_n000670_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000670_female\reference.wav
VoxCeleb2,N/A,n000672,Annie Khalid,Female,Global (Multi-National),vox_n000672_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000672_female\reference.wav
VoxCeleb2,N/A,n000673,Annie Lennox,Female,Global (Multi-National),vox_n000673_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000673_female\reference.wav
VoxCeleb2,N/A,n000674,Annie Lööf,Female,Global (Multi-National),vox_n000674_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000674_female\reference.wav
VoxCeleb2,N/A,n000675,Annie Parisse,Female,Global (Multi-National),vox_n000675_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000675_female\reference.wav
VoxCeleb2,N/A,n000676,Annie Wersching,Female,Global (Multi-National),vox_n000676_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000676_female\reference.wav
VoxCeleb2,N/A,n000677,Annika Beck,Female,Global (Multi-National),vox_n000677_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000677_female\reference.wav
VoxCeleb2,N/A,n000678,Annika Jankell,Female,Global (Multi-National),vox_n000678_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000678_female\reference.wav
VoxCeleb2,N/A,n000680,Annise Parker,Female,Global (Multi-National),vox_n000680_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000680_female\reference.wav
VoxCeleb2,N/A,n000681,Anny Duperey,Female,Global (Multi-National),vox_n000681_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000681_female\reference.wav
VoxCeleb2,N/A,n000685,Anshu Jain,Male,Global (Multi-National),vox_n000685_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000685_male\reference.wav
VoxCeleb2,N/A,n000686,Antanas Guoga,Male,Global (Multi-National),vox_n000686_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000686_male\reference.wav
VoxCeleb2,N/A,n000687,Antara Biswas,Female,Global (Multi-National),vox_n000687_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000687_female\reference.wav
VoxCeleb2,N/A,n000690,Anthony Davis,Male,Global (Multi-National),vox_n000690_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000690_male\reference.wav
VoxCeleb2,N/A,n000691,Anthony Foxx,Male,Global (Multi-National),vox_n000691_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000691_male\reference.wav
VoxCeleb2,N/A,n000692,Anthony Hopkins,Male,Global (Multi-National),vox_n000692_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000692_male\reference.wav
VoxCeleb2,N/A,n000693,Anthony Mundine,Male,Global (Multi-National),vox_n000693_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000693_male\reference.wav
VoxCeleb2,N/A,n000694,Anthony Ogogo,Male,Global (Multi-National),vox_n000694_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000694_male\reference.wav
VoxCeleb2,N/A,n000695,Anthony Pettis,Male,Global (Multi-National),vox_n000695_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000695_male\reference.wav
VoxCeleb2,N/A,n000696,Anthony Stokes,Male,Global (Multi-National),vox_n000696_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000696_male\reference.wav
VoxCeleb2,N/A,n000699,Anthony Weiner,Male,Global (Multi-National),vox_n000699_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000699_male\reference.wav
VoxCeleb2,N/A,n000700,Antoaneta Stefanova,Female,Global (Multi-National),vox_n000700_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000700_female\reference.wav
VoxCeleb2,N/A,n000701,Antoine Walker,Male,Global (Multi-National),vox_n000701_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000701_male\reference.wav
VoxCeleb2,N/A,n000707,Antonia Thomas,Female,Global (Multi-National),vox_n000707_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000707_female\reference.wav
VoxCeleb2,N/A,n000708,Antonin Scalia,Male,Global (Multi-National),vox_n000708_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000708_male\reference.wav
VoxCeleb2,N/A,n000709,Antonio Banderas,Male,Global (Multi-National),vox_n000709_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000709_male\reference.wav
VoxCeleb2,N/A,n000710,Antonio Candreva,Male,Global (Multi-National),vox_n000710_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000710_male\reference.wav
VoxCeleb2,N/A,n000711,Antonio Carluccio,Male,Global (Multi-National),vox_n000711_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000711_male\reference.wav
VoxCeleb2,N/A,n000712,Antonio Cassano,Male,Global (Multi-National),vox_n000712_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000712_male\reference.wav
VoxCeleb2,N/A,n000714,Antonio Cesaro,Male,Global (Multi-National),vox_n000714_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000714_male\reference.wav
VoxCeleb2,N/A,n000715,Antonio Conte,Male,Global (Multi-National),vox_n000715_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000715_male\reference.wav
VoxCeleb2,N/A,n000717,Antonio Di Pietro,Male,Global (Multi-National),vox_n000717_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000717_male\reference.wav
VoxCeleb2,N/A,n000721,Antonio Nocerino,Male,Global (Multi-National),vox_n000721_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000721_male\reference.wav
VoxCeleb2,N/A,n000723,Antonio Pappano,Male,Global (Multi-National),vox_n000723_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000723_male\reference.wav
VoxCeleb2,N/A,n000724,Antonio Tajani,Male,Global (Multi-National),vox_n000724_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000724_male\reference.wav
VoxCeleb2,N/A,n000725,Antonio Valencia,Male,Global (Multi-National),vox_n000725_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000725_male\reference.wav
VoxCeleb2,N/A,n000726,Antonique Smith,Female,Global (Multi-National),vox_n000726_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000726_female\reference.wav
VoxCeleb2,N/A,n000727,Antonis Samaras,Male,Global (Multi-National),vox_n000727_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000727_male\reference.wav
VoxCeleb2,N/A,n000729,Antti Tuisku,Male,Global (Multi-National),vox_n000729_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000729_male\reference.wav
VoxCeleb2,N/A,n000730,Anu Choudhury,Female,Global (Multi-National),vox_n000730_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000730_female\reference.wav
VoxCeleb2,N/A,n000731,Anup Soni,Male,Global (Multi-National),vox_n000731_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000731_male\reference.wav
VoxCeleb2,N/A,n000732,Anurag Kashyap,Male,Global (Multi-National),vox_n000732_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000732_male\reference.wav
VoxCeleb2,N/A,n000735,Anya Monzikova,Female,Global (Multi-National),vox_n000735_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000735_female\reference.wav
VoxCeleb2,N/A,n000736,Aníbal Cavaco Silva,Male,Global (Multi-National),vox_n000736_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000736_male\reference.wav
VoxCeleb2,N/A,n000739,Apara Mehta,Female,Global (Multi-National),vox_n000739_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000739_female\reference.wav
VoxCeleb2,N/A,n000740,Apollo Quiboloy,Male,Global (Multi-National),vox_n000740_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000740_male\reference.wav
VoxCeleb2,N/A,n000741,Apolo Ohno,Male,Global (Multi-National),vox_n000741_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000741_male\reference.wav
VoxCeleb2,N/A,n000742,Apurva Agnihotri,Male,Global (Multi-National),vox_n000742_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000742_male\reference.wav
VoxCeleb2,N/A,n000745,Arbaaz Khan,Male,Global (Multi-National),vox_n000745_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000745_male\reference.wav
VoxCeleb2,N/A,n000746,Archana Puran Singh,Female,Global (Multi-National),vox_n000746_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000746_female\reference.wav
VoxCeleb2,N/A,n000747,Archie Panjabi,Female,Global (Multi-National),vox_n000747_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000747_female\reference.wav
VoxCeleb2,N/A,n000750,Ariadna Gil,Female,Global (Multi-National),vox_n000750_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000750_female\reference.wav
VoxCeleb2,N/A,n000752,Ariana Grande,Female,Global (Multi-National),vox_n000752_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000752_female\reference.wav
VoxCeleb2,N/A,n000753,Ariane Brodier,Female,Global (Multi-National),vox_n000753_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000753_female\reference.wav
VoxCeleb2,N/A,n000754,Ariane Friedrich,Female,Global (Multi-National),vox_n000754_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000754_female\reference.wav
VoxCeleb2,N/A,n000755,Arianna Huffington,Female,Global (Multi-National),vox_n000755_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000755_female\reference.wav
VoxCeleb2,N/A,n000758,Ariel Winter,Female,Global (Multi-National),vox_n000758_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000758_female\reference.wav
VoxCeleb2,N/A,n000759,Arielle Kebbel,Female,Global (Multi-National),vox_n000759_female,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000759_female\reference.wav
VoxCeleb2,N/A,n000760,Aries Merritt,Male,Global (Multi-National),vox_n000760_male,U:\Reel-Maker-Antigravity-Locallly-no-8n\scripts\models\ChatterboxVox2Samples\vox_n000760_male\reference.wav
